,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
1841,84766.19630867951,85042.92018329521,83405.5560458272,83731.84364652842,84236.62904608258
1851,88367.92228766772,83737.38750000682,82874.00400904274,85063.29594123225,85010.65243448738
1861,84464.3448580285,85011.9391072341,83964.53348464673,82515.62176235487,83989.10980306605
1871,86643.14350068841,82743.8203569556,83726.22045563259,84437.87584171178,84387.7650387471
1881,86144.13379716687,82743.8203569556,82236.91656661274,84831.41695702699,83989.07191944055
1891,87368.42651235459,85261.14248830966,84424.67465918217,84318.69793318183,85343.23539825706
1901,86688.08374238893,82133.9512137567,85397.04862121334,84605.088305924,84706.04297082074
1911,83332.16420647806,85268.39286130972,86478.36999010442,85827.74833100275,85226.66884722374
1921,87823.7740467017,83716.96357344803,85061.01704001786,85799.11705161983,85600.21792794685
1931,89110.05546457328,83542.53574645451,85165.48216044626,85008.83526058307,85706.72715801428
1941,86191.07992538241,84685.04203131271,87587.69509784598,87827.52275456405,86572.83495227629
1951,88081.81636789718,85584.35981874989,87013.67237142599,85173.50081637799,86463.33734361276
1961,87142.29225824146,87228.91630983092,86545.40462251348,84877.4139283616,86448.50677973687
1971,88202.26547218792,85645.45794669169,86545.40462251348,85934.97950056383,86582.02688548923
1981,88899.501536683,82897.60881505025,83357.11213107785,81911.75440862798,84266.49422285976
1991,87188.44886742704,82680.14818804908,86459.00269892486,83127.66868294596,84863.81710933673
2001,82895.06312322308,80962.74687663854,87371.50116709292,84756.36889745641,83996.42001610275
2011,85949.76285443865,83488.43636008835,86886.18739459512,81159.37811097654,84370.94118002467
2021,85638.59179182306,83781.53735986474,86886.18739459512,81894.18781065426,84550.12608923428
2031,87162.60783514916,83018.08860282546,87634.24878073698,82690.30056947518,85126.3114470467
2041,86128.84224411847,87389.3658591037,86289.67137370273,79961.52582569822,84942.35132565578
2051,86373.27187184217,87953.63024050774,87388.90467793534,80838.94723596449,85638.68850656244
2061,86424.46077292868,84618.9940229442,83917.71500505412,79949.33374167177,83727.62588564969
2071,86200.85698828744,86526.02369918076,86597.0893788164,79782.33115513397,84776.57530535465
2081,86441.46741915548,86673.53267485261,84027.07691699672,81775.30935506051,84729.34659151634
2091,85739.012190429,85083.85410962417,84328.20896895934,80960.62576446982,84027.92525837058
2101,85460.54924832494,83419.5661791685,88041.79003273835,81828.92507823592,84687.70763461693
2111,85558.34213818259,81784.44454244738,86530.42996341681,83058.37891296075,84232.89888925188
2121,82364.12099496555,85463.71137496934,87234.60569974764,82197.95238975082,84315.09761485833
2131,81395.73861849139,84120.42040762946,86676.64393079036,81529.24089894941,83430.51096396515
2141,84298.23830284273,86410.37203188069,84648.8995677195,82916.13453874305,84568.4111102965
2151,84842.60212633885,87004.17951741153,85260.78851848395,85007.96523146254,85528.88384842422
2161,85352.47965203345,84709.66237541076,84549.30476491543,83284.61683451023,84474.01590671747
2171,81220.43385713083,86102.54209694198,85187.60577064402,82061.27937543888,83642.96527503892
2181,80356.70986313066,82504.14212879233,86223.76089047792,84597.99738254106,83420.6525662355
2191,82077.37992135169,83282.79631231083,85756.79351061503,84815.39618483768,83983.0914822788
2201,82585.85591450447,84296.20295456232,87522.4350251337,85205.78291634675,84902.5692026368
2211,82633.9086306125,82134.88389045566,87169.03636644993,83746.26883516302,83921.02443067028
2221,80887.87602799264,84587.16069952918,84460.06670463007,84211.93873571086,83536.76054196569
2231,78712.0666962853,85906.57350918047,83131.2690424091,82418.42229238129,82542.08288506404
2241,78748.54314108564,84822.27498298863,84101.56319733176,86070.5141390884,83435.72386512361
2251,78723.6912750685,85589.54875218391,84824.37510503616,85515.02753780317,83663.16066752293
2261,80498.3335491733,84819.03327240754,84852.36806301544,83271.40035648963,83360.28381027149
2271,82636.3396398188,82724.78807323701,88042.24096457446,87018.44138947675,85105.45251677676
2281,82604.28184008843,82418.44057884587,88390.11669222578,82690.35534639437,84025.79861438861
2291,84922.17619120708,84261.93255813899,86305.71068359267,81554.38765690225,84261.05177246024
2301,82409.810150717,81343.82899704512,88865.96703609881,81736.6759035636,83589.07052185613
2311,86316.38421505425,82622.33813751362,87826.17103290388,81736.6759035636,84625.39232225885
2321,81838.89466871702,84473.7592628154,86712.6738719708,82456.33470464604,83870.4156270373
2331,83779.62988381326,84516.25940577319,86446.8040931863,80286.94955559155,83757.41073459107
2341,83779.62988381326,84129.99896969144,87256.6569365547,80595.64297518854,83940.482191312
2351,83908.64839897744,82538.91916964613,84085.38522407452,80595.64297518854,82782.14894197167
2361,83908.64839897744,81236.26168351258,82784.43550364555,82936.5484766499,82716.47351569637
2371,83423.7852183253,79814.34626322397,82018.98611548317,83770.98132551163,82257.02473063603
2381,83244.93815274112,80474.03293469637,81681.06714135049,83354.88964878893,82188.73196939423
2391,83561.31273253175,83534.42150952935,84226.3907311935,84060.58810886458,83845.6782705298
2401,84163.14300448298,82619.5355416998,84756.98673487119,84470.78173644019,84002.61175437355
2411,85175.60656448042,81864.38264046736,85791.09954241467,82436.29504130853,83816.84594716775
2421,82450.35255853279,82188.97901308002,84089.82567076717,85821.00798420777,83637.54130664693
2431,84811.79533824204,81316.61773388794,83483.7909483514,83997.68819335022,83402.4730534579
2441,85448.24897555742,81942.44181786182,84017.18953606504,86354.52205520282,84440.60059617177
2451,86057.6861509311,82843.27728501523,84412.07017928695,82283.01751337906,83899.01278215308
2461,84185.31782330053,81344.21434684488,86136.75476766434,78828.32932601462,82623.6540659561
2471,84875.73985831325,81572.1604230471,84310.9385074005,80325.39099666437,82771.0574463563
2481,84314.71546279275,80416.47245258666,84892.60793232721,81851.14489682743,82868.7351861335
2491,83095.8515417595,82477.20024635027,84646.5223666747,81851.14489682743,83017.67976290298
2501,82420.41983045287,82765.23046145566,82268.67817146923,86190.93652782888,83411.31624780166
2511,83078.49800404355,83389.7973022093,85516.20493206556,84702.51752360525,84171.75444048092
2521,82894.75829955674,81338.0875552022,82727.2911488921,84009.87863219349,82742.50390896112
2531,85716.02844018461,84337.91993839198,85041.98421909982,85892.36726213853,85247.07496495373
2541,84765.52796276724,84101.66471325583,86261.49872890704,84282.19110963988,84852.72062864249
2551,84049.08839098665,82488.80614160925,86978.99115373258,83661.29244510375,84294.54453285807
2561,86086.76682380654,83364.660886575,86745.87486749569,84535.58844882391,85183.22275667528
2571,87060.86597365377,84721.05941959325,83441.27036684552,80307.17917125864,83882.59373283779
2581,86945.2700235347,83371.10951363607,85838.32179296066,84857.6557223273,85253.08926311467
2591,85125.30216045448,84279.91131136043,86245.92653950072,83310.6791836955,84740.45479875279
2601,85433.79431379531,83380.48274802112,84084.70921073851,82653.31756679786,83888.0759598382
2611,82510.57488450338,84145.72219891715,84959.14937919579,84025.88343530058,83910.33247447922
2621,85268.33962280866,84210.30375174883,86431.54266618974,86118.18600267763,85507.09301085622
2631,82047.96817454511,83213.05005194261,83649.34860270777,86256.2146541336,83791.64537083228
2641,85255.21783364471,80610.43819995827,84238.90642761056,84553.25098104088,83664.45336056361
2651,82725.62931836882,84773.38711175862,83741.2110826319,81222.09271321213,83115.58005649286
2661,77513.5362545498,86033.73224442176,83321.13592251946,84131.49935676997,82749.97594456525
2671,80691.58102502197,84252.6602256689,81914.02928587857,82373.22144906482,82307.87299640855
2681,84142.03967844528,83742.95634086421,83721.38752134665,78990.50372049015,82649.22181528658
2691,81900.48061544275,81264.86290919976,81282.44689774678,82005.74213719866,81613.38313989699
2701,83610.98326520906,83759.40233951143,81282.44689774678,82494.65958830301,82786.87302269257
2711,84000.09058392639,85635.90238042857,79467.26753459508,84653.29925302402,83439.13993799352
2721,81355.26765420866,83278.76702803902,82060.06679503826,83910.83447448224,82651.23398794205
2731,80849.07299888693,83278.76702803902,82060.06679503826,83856.18433557251,82511.02278938418
2741,81192.81706623039,82619.35347490765,82162.14220211982,84352.05408954133,82581.59170819979
2751,81918.72967408053,86637.01034795686,85508.2944147985,83713.24380589699,84444.31956068322
2761,84088.20817973984,85773.77130003505,83306.91088162434,85022.23213362183,84547.78062375526
2771,83275.05016184796,85811.2665690457,85357.5828551603,85402.38842355071,84961.57200240117
2781,83931.90548514506,84228.18098897637,84470.29434945674,82927.26721214858,83889.41200893169
2791,82251.13813002084,83150.38402565611,83195.14437907617,82434.71058630153,82757.84428026367
2801,82896.16588348971,83586.3475039009,85795.09084586623,84709.93274477262,84246.88424450737
2811,81789.776195002,85033.78549300043,85182.1320150258,85852.71995742076,84464.60341511224
2821,80388.4599599229,81089.06079370175,85623.62512730811,86146.2020977782,83311.83699467774
2831,80564.03477046624,86238.34657004199,84911.07042260787,84901.10886025777,84153.64015584347
2841,84142.82700239326,86748.3020882161,82429.59232478742,86598.1492548092,84979.7176675515
2851,84761.680520768,85147.91663702953,83185.11747115497,84900.99596825134,84498.92764930095
2861,82984.78871992306,84208.81369311408,82364.22119599594,85274.57333158016,83708.0992351533
2871,82561.14693394603,85980.91358612596,84562.02270726104,83054.05118984915,84039.53360429555
2881,82305.74152556226,85081.44356736132,85277.48699560705,85339.271170684,84500.98581480366
2891,82841.99827015153,83218.25093386213,83988.05964780635,84224.90595853046,83568.30370258761
2901,81805.74903973514,84696.30348308504,81848.29914376322,84441.60382740985,83197.98887349831
2911,81991.3046517983,83219.62722015614,81632.5646828503,85048.95294921899,82973.11237600593
2921,83279.06825680048,83501.83418826721,82796.66125179193,87665.39413462131,84310.73945787024
2931,82220.53733078555,85030.98340208239,85460.52557866079,87829.24554849642,85135.32296500629
2941,82220.53733078555,83506.6260611039,86464.76878010537,88034.71474284005,85056.66172870871
2951,84166.31222541667,82569.0177955481,85128.48222809931,85907.2092357532,84442.75537120432
2961,83164.96379198745,82275.69947088194,84884.65501931016,87475.46368630829,84450.19549212196
2971,86680.01489282107,83254.65502964071,85910.41069911032,85915.87308329709,85440.2384262173
2981,84585.91255446318,85711.76301060746,84957.99637427139,85105.73463044823,85090.35164244757
2991,84445.63899254579,83025.8327558882,87370.65558049835,87649.05354435618,85622.79521832214
3001,86149.42758258614,86407.11245279762,86991.62300718247,87097.4116620757,86661.39367616049
,Run #1 ASF,Run #2 ASF,Run #3 ASF,Run #4 ASF,Average ASF
1,91836.26987200278,93368.17152472454,93453.5167988846,93171.4046823851,92957.34071949926
11,92264.7465431796,93107.38763958646,93002.42743983657,93443.24273226025,92954.45108871572
21,92064.65584191306,91884.92742757162,93001.50054796836,92996.26934410156,92486.83829038865
31,92087.66337330495,89883.5364350589,92910.83357522434,94306.79268450568,92297.20651702347
41,91068.01625631662,89398.1517530623,93102.02818220171,93117.55062201894,91671.43670339989
51,89118.25426435201,89518.60903818397,93151.651221157,91647.96320583716,90859.11943238255
61,87761.35054809008,90145.60264132179,93937.46380784058,90352.9170609673,90549.33351455494
71,87296.6206453042,90625.8895424625,93203.98459651771,89931.90842369596,90264.60080199508
81,87050.42569872113,90221.46676134647,93346.57960591585,89485.15766995828,90025.90743398544
91,87453.85416211245,91916.28356350088,90798.89621924945,89464.51298235929,89908.38673180551
101,86807.48894692419,91076.68565311361,91012.44780015225,89201.69950653544,89524.58047668137
111,86995.74054022579,90569.37696732105,90777.68799921405,88807.21540665957,89287.50522835512
121,87144.87857613819,90318.96518789892,89651.7652397766,89020.27992736368,89033.97223279435
131,88660.95740457164,89453.16866773898,88145.7382996459,88482.13056078843,88685.49873318624
141,89108.347932835,90596.26140671963,88482.98260961933,88935.82066337454,89280.85315313713
151,86423.78617295466,88811.64040313092,91991.39794957182,88196.65823710461,88855.8706906905
161,87019.31967822574,88792.37478037657,91387.70876625583,87662.47129345845,88715.46862957915
171,86513.36949579635,89732.35426830423,90225.4269121653,88465.78355723798,88734.23355837597
181,86197.05463561956,89929.85917708698,91849.3138410397,88024.60653155409,89000.20854632508
191,86192.16440043,90342.65473297231,91619.26322648424,89001.83897176836,89288.98033291372
201,85667.95052181056,91568.54434347966,90820.55383722595,90476.51728838129,89633.39149772437
